검색,순번,한자,품사,설명,링크
학교,없음,(學校),명사,『교육』 일정한 목적ㆍ교과 과정ㆍ설비ㆍ제도 및 법규에 의하여 계속적으로 학생에게 교육을 실시하는 기관.≒학원.,https://stdict.korean.go.kr//search/searchView.do?word_no=361333&searchKeywordTo=3
